지점명, 전화번호, 주소, 위도, 경도
청주 봉명점,043-274-3399,충북 청주시 흥덕구 직지대로669번길 42,36.6453195021558,127.467807368146
창원 반월중앙점,055-715-9099,경남 창원시 마산합포구 3.15대로 154,35.1919083821764,128.565845790687
의정부 민락코스트코점,031-851-9200,경기도 의정부시 용민로 483,37.7507562105328,127.118081451565
아산 신창점,041-544-9989,충남 아산시 신창면 남성길 116-8,36.7891102883286,126.953680218217
부산 마린시티점,051-746-5888,부산 해운대구 마린시티2로 2,35.1593255869405,129.144241981158
부산 장림점,051-266-0822,부산 사하구 장림동 1153,35.0801537243839,128.973958360361
수원 영화점,031-242-9979,경기도 수원시 장안구 수성로 338,37.2923916325566,127.009047850568
안산 한대앞역점,031-416-7958,경기 안산시 상록구 중보로 47,37.3075085759833,126.851856970184
부천 약대점,032-673-0822,경기도 부천시 도약로 209-1,37.5106315060147,126.772823932165
서울 개봉점,02-2066-6625,서울 구로구 경인로35길 49,37.4989851705215,126.853663599596
순천 오천점,061-743-5678,전남 순천시 장평로 65-1,34.9457066496155,127.493962377159
춘천 거두봄내점,033-263-9985,강원 춘천시 동내면 공지로 70-51,37.8547500707692,127.751330090727
부산 당감점,051-893-8292,부산 부산진구 백양순환로 51,35.1694055079507,129.033171845871
인천 송도글로벌점,032-226-0330,인천시 연수구 송도동 190-2,37.3767339177669,126.653850019988
시흥 정왕2호점,031-433-6885,경기도 시흥시 정왕동 1867-3,37.3549471009796,126.725918575915
인천 서창2지구점,032-473-7947,인천시 남동구 서창동 690-3,37.4255040305477,126.747026809809
분당 구미점,031-714-0866,경기 성남시 분당구 미금로 48,37.3377550363499,127.116506163087
경기 광주퇴촌점,031-767-9945,경기 광주시 퇴촌면 광동리 278-3,37.4702941001871,127.306292161062
경산 사동점,053-812-9292,경북 경산시 사동 667-1,35.8123963947275,128.760207525495
대구 각산점,053-964-9985,대구 동구 각산동 425,35.8755491093231,128.716583427385
군산 나운점,063-467-8939,전북 군산시 나운안길 34,35.963899961714,126.70379476729
대전 가오천동점,042-710-9282,대전시 동구 대전로448번길 85-26,36.3093609252762,127.455761912452
서울 구의점,02-447-0555,서울시 광진구 구의동 230-23,37.5441450749912,127.089293867462
화성 봉담점,031-296-8892,경기 화성시 봉담읍 매봉로 478,37.2236713760043,126.951255583716
대구 월성점,053-644-8292,대구 달서구 진천로 117,35.8188912596192,128.521271540321
포항 효곡점,054-274-0887,경북 포항시 남구 효자동 253-116,36.0080579292637,129.329796369512
김포 사우점,031-987-9007,경기도 김포시 사우동 107-22,37.621739402734,126.723090975481
서울 오류점,02-2060-5535,서울 구로구 오류동 64-28,37.4956963251832,126.847192281833
인천 동춘점,032-822-1717,인천시 연수구 봉재산로44번길 2,37.4082189935443,126.665967397896
수원 인계점,031-214-5591,경기 수원시 팔달구 인계동 368,37.2716456345389,127.036078756363
춘천 애막골점,033-264-7982,강원 춘천시 애막골길3번길 20,37.866510573989,127.75145517291
서울 자양사거리점,070-7779-5379,서울 광진구 자양동 859,37.537711863986,127.081548897452
대구 상인점,053-636-5522,대구 달서구 상인동 1407-5,35.8168456306819,128.536226210178
울산 반구점,052-296-8500,울산 중구 반구로 55,35.5556598834555,129.346335924579
울산 우정점,052-245-1977,울산 중구 우정동 389-12,35.5596183967984,129.310954321444
울산 옥동점,052-223-4640,울산 남구 옥동 580-1,35.5374770796421,129.288884885464
고창 구시포점,063-564-5292,전북 고창군 상하면 자룡리 524-20,35.4452838495747,126.436420832559
대구 대명점,053-651-9998,대구 남구 두류공원로5길 36,35.8401152319768,128.572948965132
원주 기업도시점,033-733-8522,강원 원주시 지정면 신지정로 153-19,37.373944404709,127.879879242183
아산 탕정점,041-546-7273,충남 아산시 탕정면 탕정면로8번길 33-12,36.7976750175686,127.059480679133
광주 계림점,062-529-1500,광주 동구 독립로350번길 18,35.1614120283982,126.915936652139
대전 정림복수점,042-585-6882,대전 서구 복수북로 51,36.3087069625204,127.375791011073
창원 내서점,055-231-0230,경남 창원시 마산회원구 내서읍 삼계리 302-1,35.2223124288219,128.502369675736
부산 남천점,051-628-5989,부산시 수영구 남천동로 91,35.1446539093726,129.112189299968
경기 광주송정점,031-8028-4848,경기 광주시 중앙로 214,37.4188241663744,127.25661221054
부산 괘법점,051-311-7778,부산 사상구 사상로148번길 26,35.159343719139,128.988772831043
부산 다대점,051-265-1090,부산 사하구 윤공단로 21-1,35.0545974312851,128.968052291864
부산 일광신도시점,051-723-9252,부산 기장군 일광면 삼성리 781-8,35.2666939961385,129.222853485706
청주 금천점,043-291-0116,충북 청주시 상당구 중고개로 334,36.6306247909657,127.503979737333
울산 산하점,052-292-1114,울산 북구 산하중앙1로 1,35.6246362850236,129.440996743017
의정부 북부청사점,031-851-7706,경기도 의정부시 신곡동 765-4,37.7497660448822,127.072507027853
군포 산본1호점,031-396-0010,경기도 군포시 산본동 1147,37.3608591662992,126.922563983681
순천 신대점,061-721-0955,전남 순천시 해룡면 향매로 69,34.9342310143852,127.547220505129
대구 황금점,053-763-9992,대구 수성구 황금동 194-4,35.840440816926,128.636120401798
구미 도량점,054-444-0357,경북 구미시 개화길 50,36.1404449226258,128.323876190248
진주 혁신도시점,055-759-3383,경남 진주시 충무공동 322-3,35.1702302503218,128.146312477545
칠곡 북삼오태점,054-976-5552,경북 칠곡군 북삼읍 북삼로8길 13,36.0713931836289,128.336661058359
남양주 도농점,031-512-8883,경기 남양주시 다산동 4298-8,37.6098850171114,127.153017480691
부산 초읍점,051-818-7789,부산 부산진구 초연로 6,35.1758848111544,129.045748934043
인천 송도드림시티점,032-833-6663,인천시 연수구 송도동 3-2,37.3949701967534,126.650179596256
인천 십정점,032-422-2949,인천 부평구 십정동 414-2,37.4684566679253,126.701057957722
세종 나성점,044-868-5992,세종특별자치시 나성로 133-9,36.490557482461,127.258180874391
하남 덕풍점,031-791-3444,경기 하남시 덕풍동 744-1,37.5514321432994,127.207933794768
정읍 수성점,063-532-8866,전북 정읍시 수성택지7길 16-14,35.5820548569002,126.857636266557
인천 계산점,032-548-9982,인천 계양구 계산동 306-5,37.5363405164176,126.728346710567
부천 심곡점,032-666-6656,경기 부천시 심곡동 409-2,37.488927237553,126.779881075423
서울 전농점,02-2249-1500,서울시 동대문구 전농동 90-7,37.5786519150953,127.056773593112
군산 내흥구암점,063-442-9233,전북 군산시 정자로 13,35.9935632338912,126.7537817573
경기 다산신도시점,031-556-2326,경기 남양주시 다산중앙로123번길 9,37.6237024658783,127.152464010121
이천 SK하이닉스점,031-633-6262,경기 이천시 부발읍 경충대로2092번길 31,37.2526577702159,127.49143157706
울산 천곡점,052-286-8377,울산 북구 천곡남로 34,35.6314938193373,129.335430245526
양산 북정점,055-383-9252,경남 양산시 북정동 885-1,35.35917948252,129.0432027976
부산 망미점,051-751-2332,부산 수영구 망미번영로55번길 68-2,35.1749995109343,129.108283430085
용인 성복점,031-261-5553,경기 용인시 수지구 성복동 748-2,37.3147051144321,127.080696730559
대전 갈마점,042-525-9225,대전 서구 갈마중로16번길 7,36.347498422879,127.371566358124
고양 행신1점,031-938-9238,경기도 고양시 덕양구 충장로 11 동진빌딩 108,109호,37.6138170903942,126.833715148312
용인 공세점,031-282-5882,경기 용인시 기흥구 탑실로 116,37.242251839778,127.118461704163
전북 신태인점,063-571-3626,전북 정읍시 신태인읍 신태인2길 13,35.6874122763436,126.886889241422
부산 경성부경대점,051-623-7792,부산 남구 용소로46번길 5,35.1331536253131,129.100747785936
대전 한남대점,042-633-9333,대전시 동구 홍도로 72,36.3525150317042,127.428062264466
경북 예천점,054-653-8253,경북 예천군 예천읍 봉덕로 11,36.6490727487598,128.442744692268
용인 동백윤들래점,031-285-8292,경기도 용인시 기흥구 동백1로 31,37.2651093658847,127.159826329615
고양 중산점,031-975-7860,경기도 고양시 일산동구 중산동 1666-4,37.6840378143716,126.779225972041
대전 괴정점,042-531-7272,대전 서구 괴정동 111-29,36.3376130523969,127.379370510522
분당 정자점,031-719-7090,경기도 성남시 분당구 정자동 117-2,37.364780849426,127.115210006238
경기광주 태전점,031-766-7900,경기 광주시 태봉로43번길 12,37.3887595994888,127.230963801066
서울 길음뉴타운점,02-942-9992,서울 성북구 길음동 1171,37.6091480615965,127.022795788278
경기 양평점,031-772-9985,경기 양평군 양평읍 양근리 445-7,37.4914702253911,127.489541657918
송파 헬리오시티점,02-431-0028,서울 송파구 송파대로 345 헬리오시티 3BL-C동 B44호,37.4976145695004,127.102531804188
파주 금촌점,031-943-1063,경기도 파주시 황골로 15,37.755460521422,126.770525817507
경기 광주역점,031-769-9289,경기도 광주시 장지동 56-7,37.3954380253398,127.245642988315
경기 광주오포점,031-761-5119,경기 광주시 오포읍 문형리 561-5,37.3414649086094,127.204990507079
평택 동삭점,031-656-7008,경기 평택시 동삭동 711-15,37.0094938938819,127.099122572261
남양주 덕소점,031-576-9929,경기도 남양주시 와부읍 덕소로 84,37.5866663662024,127.212013615022
연천 전곡점,031-832-3366,경기 연천군 전곡읍 전곡로 155,38.0259847227186,127.068130867573
안산 와동점,031-485-0998,경기 안산시 단원구 와동 719-2,37.3332389706859,126.827925542393
정읍 상동점,063-535-2350,전북 정읍시 상동 206-4,35.5602539898086,126.868989202906
시흥 월곶점,031-313-2062,경기 시흥시 월곶중앙로14번길 68 2층 202호,37.3921285036912,126.741720542932
세종 도담점,044-866-5210,세종시 보듬3로 8-23,36.5143702339075,127.257933183804
진주 천전점,055-761-8858,경남 진주시 주약동 156-16,35.1766418338002,128.0917101776
부산 대신점,051-243-7020,부산 서구 대영로 33-1,35.1094682037991,129.015389139748
남양주 청학점,031-848-9290,경기 남양주시 별내면 청학로 113,37.7080420292965,127.1145906325
안성 공도점,031-691-5290,경기도 안성시 공도읍 공도로 116-26,36.9982344614944,127.171813647913
구리 수택점,031-555-0275,경기 구리시 수택동 275,37.5936084703681,127.14892175803
부천 원종점,032-677-0222,경기 부천시 원종동 277,37.5252485329706,126.805196985942
광주 양산점,062-571-9277,광주시 북구 양산택지로 21,35.2084648581384,126.878815212304
춘천 강북점,033-244-9992,강원 춘천시 마장길 60 롯데캐슬상가 103호,37.9091540709773,127.730319048267
부산 대연점,051-624-8290,부산 남구 대연동 1467-19,35.1392601180108,129.089082198375
광주 광천점,062-366-7595,광주 서구 죽봉대로 99,35.1622877983003,126.883217190161
청주 사창점,043-276-0550,충북 청주시 서원구 개신동 436-8,36.6276677921615,127.468229706009
의왕 부곡점,031-461-1020,경기 의왕시 삼동 150-37,37.3166929955195,126.950878684949
목포 죽동점,061-243-8600,전남 목포시 죽동 12-1,34.7916859077785,126.383751272221
시흥 배곧신도시점,031-432-1110,경기 시흥시 서울대학로278번길 19-13,37.3705044199436,126.727970634048
부산 좌동점,051-704-9282,부산 해운대구 좌동 1464-1,35.1710371440362,129.175762093184
인천 석남점,032-577-4937,인천시 서구 석남동 518-18,37.5067005230956,126.671050138236
인천 가좌점,032-578-8892,인천 서구 가좌동 30-30,37.4942371476373,126.684059194481
양산 석산점,055-388-7982,경남 양산시 동면 금오4길 85,35.3132696438236,129.025387307231
의정부 신곡점,031-836-2001,경기도 의정부시 발곡로 10,37.7309517896541,127.055862244455
인천 학익점,032-873-9992,인천 미추홀구 학익동 661-5,37.4391500714469,126.674164997636
인천 하늘도시점,032-747-0429,인천 중구 자연대로 47,37.4887341298546,126.558998073671
고양 대화점,031-911-8852,경기도 고양시 일산서구 대화동 2004-4,37.684268207991,126.759956601247
서울 은평뉴타운점,02-356-9967,서울 은평구 진관2로 15-8,37.6353936531351,126.919559891188
남양주 호평점,031-592-5575,경기 남양주시 호평동 617-4,37.6594344738073,127.247452314843
청주 오창점,043-214-9440,충북 청주시 청원구 오창읍 주성리 604,36.7326173602426,127.452196640201
광주 동림점,062-514-9222,광주시 북구 동림동 1330 상가120-6,35.1801680866937,126.860369659448
수원 세류점,031-893-9213,경기 수원시 권선구 장다리로 37,37.2540654672035,127.018614064423
양산 웅상점,055-388-2555,경남 양산시 명동 1074-4,35.4046499488396,129.170084641723
부산 명장점,051-531-0035,부산 동래구 명장로 65,35.2051035493941,129.105493284973
대구 내당점,053-566-9966,대구 서구 내당동 209-2,35.8609425826892,128.561573647061
서울 은천점,02-3285-9933,서울 관악구 봉천로 391,37.4834714149035,126.943250339993
포항 두호점,054-252-7766,경북 포항시 북구 삼호로245번길 10,36.0605723077749,129.378002465294
부천 상동법원점,032-665-9999,경기도 부천시 상동 247-41,37.4904291095766,126.762744116562
포항 대이양학점,054-282-0982,경북 포항시 남구 이동 655-12,36.028198587372,129.338189934551
안양 박달점,031-466-5698,경기 안양시 만안구 박달동 77-5,37.4029411799343,126.909561556037
인천 효성점,032-547-0880,인천 계양구 효성동 623-6,37.5285256645603,126.700176373849
인천 숭의점,032-881-9282,인천 미추홀구 숭의동 331-12,37.4592102555158,126.643936671637
대구 범어점,053-742-7742,대구 수성구 범어동 2250,35.855465680276,128.639711081476
분당 서현점,031-703-9003,경기 성남시 분당구 서현동 311,37.3723697987956,127.138968055639
김포 운양점,031-988-9995,경기도 김포시 운양동 1298-3,37.6542594795608,126.684861734729
하남 미사역점,031-794-7233,경기도 하남시 미사강변중앙로 157,37.5606155461829,127.190749916372
경산 영대점,053-814-9290,경북 경산시 청운1로 54,35.8401729349028,128.755317532296
천안 성정점,041-578-8288,충남 천안시 서북구 성정동 1040,36.8172401203952,127.133468605931
김포 북변점,031-988-0599,경기도 김포시 북변중로 125,37.6301781506654,126.704390552352
강북 미아뉴타운점,02-989-9977,서울시 강북구 미아동 811-9,37.6185549827482,127.01889337334
대전 신탄진점,042-934-6699,대전 대덕구 신탄진동로23번길 14,36.4484962195658,127.431915774139
김포 통진점,031-982-5492,경기도 김포시 통진읍 조강로 78,37.6922456466706,126.598283545555
천안 쌍용점,041-592-1237,충남 천안시 서북구 쌍용동 1107-1,36.8031197867908,127.128329839972
대구 호산점,053-592-8530,대구 달서구 호산동로 150,35.8486935002792,128.486074840886
충남 홍성점,041-633-2988,충남 홍성군 홍성읍 아문길 54,36.6003616887335,126.664261138272
서울 망원점,02-322-9900,서울시 마포구 망원로 55,37.5570735878445,126.902943599114
청주 분평점,043-286-8288,충북 청주시 서원구 청남로 2018,36.6123176821277,127.485582084401
광주 효천점,062-653-8253,광주 남구 행암동 569,35.1022619176823,126.887741274129
포천 송우점,031-544-4718,경기 포천시 소흘읍 봉솔로1길 22,37.8250946741573,127.140686781684
인천 논현역점,032-438-9992,인천 남동구 논현동 631-5 103호,37.4008998260557,126.721165819581
인천 운서점,032-751-6500,인천 중구 영종대로 166 솔리움센텀스카이 1층 122호,37.4930666124737,126.497073050187
구미 인동점,054-472-9959,경북 구미시 구평동 463-13,36.0917253864694,128.440605687303
시흥 연성점,031-318-8292,경기 시흥시 하상동 377-4,37.3909496038057,126.814458918261
동해 이도점,033-522-0844,강원도 동해시 이원길 156-7,37.4778322061952,129.109312211808
대전 문화점,042-252-9294,대전 중구 문화동 1-72,36.3201575397104,127.41247097901
울산 방어점,052-201-9296,울산 동구 꽃바위로 246,35.4819813572216,129.416597887453
북서울꿈의숲점,02-988-7272,서울 강북구 미아동 4 꿈의숲롯데캐슬 상가 102호,37.6174694581379,127.036585110423
포항 흥해초곡점,054-262-2098,경북 포항시 북구 흥해읍 흥해로 30,36.1083085828704,129.345397247902
인천 강화점,032-933-8972,인천시 강화군 강화읍 갑곳리 391,37.7423491559143,126.502141772986
제주 구좌종달점,064-784-6212,제주도 제주시 구좌읍 종달리 2762,33.4986592309631,126.89245049455
강원 철원와수점,033-458-1966,강원 철원군 서면 무금로 1,38.2408000217506,127.439826009356
서울 망우점,02-435-0505,서울 중랑구 망우동 495,37.597668127547,127.094406811956
전주 평화점,063-221-6311,전북 전주시 완산구 평화로 158,35.7906204458167,127.136042510281
광주 풍암점,062-654-7724,광주 서구 풍암동 1084-3,35.1221210797786,126.882781416474
청주 율량점,043-211-3454,충북 청주시 청원구 주성로96번길 30,36.6675665227684,127.478551774674
일산 마두점,031-906-9244,경기 고양시 일산동구 일산로 238 대원빌딩 104호,37.6575084936191,126.788662487991
고양 삼송점,02-381-3314,경기도 고양시 덕양구 덕수천2로 150 상가동 1층 128호,37.6486125857708,126.895795928553
시흥 장곡점,031-317-3786,경기 시흥시 장곡동 810-6,37.3778493939177,126.782876787787
춘천 퇴계한숲점,033-243-7792,강원 춘천시 안마산로 131 한숲시티상가C동 1층 103호,37.8534024986244,127.730228762587
충남 예산점,041-333-4456,충남 예산군 예산읍 아리랑로 56,36.6862311497121,126.835626111824
부산 반송점,051-545-9996,부산시 해운대구 신반송로 193,35.2297762564984,129.158871217329
대구 테크노폴리스점,053-611-6689,대구 달성군 현풍읍 중리 467,35.6969680570927,128.455169556
전북 남원점,063-625-7767,전북 남원시 낙현길 10,35.4230042563573,127.406141122119
화성 조암화산점,031-358-7244,경기 화성시 우정읍 남양만로 867-10,37.0594020767374,126.791887414667
순천 금당점,061-903-8892,전남 순천시 해룡면 조례못등3길 11-10,34.949051946807,127.530078830247
구미 선산점,054-481-8855,경북 구미시 선산읍 교리2길 9,36.2506376093486,128.302986376866
구미 문성점,054-444-3339,경북 구미시 고아읍 들성로 127,36.1570378698197,128.335589690906
김포 마산점,031-986-9996,경기 김포시 마산동 666-12,37.6344676932,126.64326850459
강남 청담점,02-540-4142,서울 강남구 청담동 46-9,37.5189103251947,127.049089091997
대구 삼덕점,053-257-2999,대구 중구 삼덕동3가 45-1,35.8652912002658,128.606841900399
하남 풍산점,031-793-9992,경기 하남시 풍산동 634,37.5441283319068,127.194100320183
의정부 호원점,031-879-9696,경기도 의정부시 호암로 243-11,37.7217890502572,127.044531256548
서울 신내점,02-2209-3232,서울 중랑구 신내동 462-4,37.6050967102306,127.097500182389
청주 복대점,043-234-8999,충북 청주시 흥덕구 복대동 203-58,36.6357979596622,127.437679541429
하남 신장점,031-793-9002,경기 하남시 신장동 97-32,37.5417711621662,127.219357879235
울산 덕신점,052-238-0303,울산시 울주군 온산읍 덕신리 1289-10,35.4355084259296,129.30989710842
광주 송정점,062-941-9633,광주 광산구 송도로 221,35.1337619677777,126.796182507234
서울 여의도점,02-782-8585,서울 영등포구 63로 45 시범아파트 상가 4동,37.5213527337159,126.937326091368
울산 매곡점,052-282-8833,울산 북구 매곡동 422-4,35.644742263478,129.355348805933
대구 시민운동장점,053-355-7789,대구 북구 고성동2가 4-2,35.8797139738843,128.588436814605
대구 신매점,053-792-9982,대구 수성구 신매동 594-1 상가102호,35.8331109006853,128.705703919306
서울 양천향교점,02-3662-1636,서울시 강서구 강서로 511,37.5710165391584,126.841469246972
용인 동천점,031-276-2332,경기 용인시 수지구 동천동 174-14,37.3405358830651,127.096821063785
인천 옥련점,032-859-2255,인천 연수구 청량로184번길 17,37.4239437480968,126.653437698736
광주 월산점,062-369-3695,광주 남구 월산동 244-3,35.1445726692569,126.897910760819
수원 구운점,031-227-3537,경기도 수원시 권선구 구운중로3번길 7,37.2752534871585,126.973042443373
제주 김녕점,064-782-1485,제주도 제주시 구좌읍 김녕로21길 8,33.5566895321628,126.755899932059
천안 신계점,041-557-3565,충남 천안시 동남구 목천읍 교천지산길 16,36.7714340183804,127.202839470339
논산 건양대점,041-736-5500,충남 논산시 내동 1140,36.1797502339879,127.107372332982
영광 홍농점,061-356-7897,전남 영광군 홍농읍 상하길 50,35.3958690809628,126.446121086574
경주 충효점,054-746-7833,경북 경주시 충효동 2944-16,35.8446960458984,129.178117402374
아산 온양점,041-541-7942,충남 아산시 모종동 644,36.7794863680223,127.020807667015
전주 만성혁신점,063-211-7070,전북 전주시 덕진구 만성동 1373-2,35.8429817673809,127.077132374165
나주 혁신점,061-332-7999,전남 나주시 빛가람동 374  대방엘리움2차 111호,35.0173675964922,126.779091915332
서울 보문점,02-925-9933,서울 성북구 보문동4가 74,37.5826428346242,127.02107737243
울산 송정점,052-288-3121,울산시 북구 박상진4로 72,35.6002649599838,129.36908934511
천안 용곡점,041-575-0942,충남 천안시 동남구 용곡동 595,36.7927598132028,127.139971585261
부산 정관신도시점,051-728-5996,부산 기장군 정관읍 정관4로 45,35.3268263986521,129.171520700503
용인 동백점,031-8005-5333,경기 용인시 기흥구 언동로217번길 6,37.2764907957407,127.144521781443
안산 고잔점,031-411-1221,경기 안산시 단원구 고잔동 681-7,37.3151192715997,126.825255869889
대구 동천점,053-324-3393,대구 북구 동천동 942-13,35.9352112277373,128.558128343096
여수 돌산점,061-643-6432,전남 여수시 돌산읍 우두리 1092-16,34.71915853498,127.753005238453
대전 선화점,042-223-9233~4,대전 중구 선화동 419-30,36.3271820874947,127.415112840201
평택 소사점,031-655-2442,경기도 평택시 소사동 524,36.989827313602,127.123368145944
오산 남촌점,031-373-3636,경기 오산시 궐리사로29번길 22,37.1612161563583,127.056820501553
서울 방화점,02-2665-9988,서울 강서구 방화동 487-14,37.5738197282758,126.809763057343
부산 용호점,051-625-7630,부산 남구 용호동 181-1,35.126092424632,129.108476968038
서울 면목1점,02-436-7942,서울 중랑구 면목동 1096-16,37.5790349980648,127.091402487382
광주 신창점,062-955-3938,광주 광산구 신창로 8-6, 1층,35.1858300832387,126.837899849177
충북 증평점,043-836-1155,충북 증평군 증평읍 장뜰로 73, 2층,36.7845147422426,127.583920942104
울산 무거점,052-222-7900,울산시 남구 무거동 277-6,35.5528005073531,129.26129294637
대전 지족점,042-826-9969,대전 유성구 지족동 1034-1,36.3846014180661,127.303368598925
광주 문흥점,062-266-0997,광주 북구 문흥동 972-4,35.1890466254597,126.924820476185
서울 상봉점,02-435-4477,서울 중랑구 상봉동 268-34,37.6002018044827,127.087750418727
아산 신도시점,041-531-9249,충남 아산시 배방읍 장재리 1555,36.7836547451515,127.093666783985
광주 운남점,062-951-9282,광주 광산구 운남동 791-2,35.1738397249196,126.814418914178
천안 직산점,041-587-8713,충남 천안시 서북구 성거읍 신월리 7-2,36.8780392347036,127.158727289289
경남 사천점,055-854-0819,경남 사천시 사천읍 사주리 5-8,35.0779400765783,128.085130149575
울산 양정점,052-289-9927,울산시 북구 염포로 529,35.5442623912236,129.385095880376
무안 남악점,061-283-7792,전남 무안군 삼향읍 남악리 2139,34.8133400174664,126.464877142362
이천 마장점,031-637-7773,경기 이천시 마장면 중앙로5번길 6, 1층,37.2526688496612,127.354039613945
순천 북부점,061-751-8492,전남 순천시 용당동 433,34.9711038166039,127.494486775202
구미 옥계점,054-476-9229,경북 구미시 거의동 614-2,36.1376806565872,128.411399442772
서울 홍제점,02-722- 9589,서울 서대문구 홍제동 95-1,37.5844674199174,126.948422172804
광주 백운양림점,062-651-9993,광주시 남구 독립로54번길 19,35.1386078662252,126.903810848986
원주 무실점,033-734-2992,강원도 원주시 무실동 1880-2,37.3267599049048,127.930403440917
오산 원동점,031-372-9277,경기도 오산시 원동 373-4,37.1412894212634,127.073664517068
부산 사직점,051-506-3200,부산 동래구 사직동 43-11,35.1977269223669,129.057809608493
경남 밀양점,055-355-0070,경남 밀양시 약산로 32-1,35.4926141838786,128.748311510883
시흥 목감점,031-480-4802,경기 시흥시 조남동 666,37.373668874865,126.848257781206
안동 용상정하점,054-823-3326,경북 안동시 용상동 1019-4,36.5556054449408,128.757424099429
안산 중앙역점,031-413-2303,경기 안산시 단원구 고잔1길 76,37.317662109935,126.841736650241
천안 청당점,041-523-7376,충남 천안시 동남구 청당동 389-51,찾을 수 없음,찾을 수 없음
제주 하귀점,064-711-8544,제주도 제주시 애월읍 하귀9길 1,33.4867393589107,126.414969308735
경주 현곡금장점,054-742-6000,경북 경주시 현곡면 금장5길 36,35.8702312292634,129.204032432932
목포 하당점,061-287-0909,전남 목포시 백년대로337번길 30,34.8081075885213,126.42254306502
진주 초전점,055-762-1982,경남 진주시 초전동 1724-3,35.2101430417852,128.113010814404
목포 옥암점,061-287-5453,전남 목포시 옥암동 1151-1,34.8093919696431,126.439308469068
공주 신관점,041-852-7203,충남 공주시 번영2로 47,36.4718539659768,127.134391925603
광주 전대점,062-522-0777,광주 북구 중흥동 353-2,35.1717697081092,126.906340059777
제주 서귀포점,064-733-8886,제주도 서귀포시 서귀동 288-8,33.2511297310693,126.561681772398
인천 연수점,032-813-3100,인천 연수구 샘말로 73,37.4143731199529,126.680177018166
광주 치평점,062-385-9301,광주시 서구 치평동 1249,35.1510079843827,126.850837427759
광주 첨단점,062-972-8778,광주 광산구 산월동 885-3,35.2095962039319,126.846239325886
대구 방촌점,053-985-9995,대구 동구 방촌동 1071-14,35.8818478294028,128.662517850551
안산 월피점,031-414-3393,경기도 안산시 상록구 충장로 611,37.3323723911408,126.852357116457
진주 평거신안점,055-747-1021,경남 진주시 평거동 300-1, 1층,35.1724928281808,128.058748379743
안산 사동점,031-416-1188,경기도 안산시 상록구 사동 1469-8,37.2812236685815,126.852182063024
김해 북부점,055-326-4000,경남 김해시 삼계동 1447-5,35.2638280426714,128.872930452554
대구 상동중동점,053-767-8295,대구시 수성구 수성로 135,35.8377451144581,128.610060248345
부평 삼산점,032-503-1721,인천 부평구 삼산동 513 서해그랑블2단지 상가,37.5175819024213,126.747941121938
청주 방서점,043-295-3335,충북 청주시 상당구 방서동 644-17 두진하트리움 상가 108호,36.5975644750838,127.502696567264
인천 청천점,032-529-0010,인천 부평구 청천동 392-8,1층,37.5199818257424,126.707315139493
김해 내외점,055-333-9592,경남 김해시 분성로 46,35.2320734934235,128.852179069884
부천 중동점,032-323-7873,경기 부천시 원미구 중동 1185-2, 금호 아파트 상가 108호,37.4956987893233,126.774317538751
대구 신천점,053-751-9293,대구 동구 신천동 21-1,35.875628930146,128.619152478661
부산 당리점,051-208-3598,부산 사하구 당리동 326-1,35.1027662719455,128.973446001526
광주 진월점,062-461-8292,광주 남구 진월동 274-1,35.1197420309515,126.896561462297
서울 등촌점,02-6339-3500,서울 강서구 등촌동 628-32 샤르망 상가 1층,37.5592481188948,126.857529725022
광주 금호점,062-681-7892,광주시 서구 금호동 813 대주파크빌상가 124동 107호,35.1276106807946,126.856336383311
서울 신월점,02-2608-8255,서울 강서 화곡동 935-15,37.5285533954731,126.839382032955
전남 나주점,061-337-9933,전남 나주시 송월2길 24,35.0163744549874,126.718860413697
부산 가야점,051-891-7979,부산 진구 가야대로 527번길 7,35.1540842491817,129.029522597152
서울 창동점,02-993-8899,서울 도봉구 해등로 148,37.6566657442045,127.040154749847
경북 왜관점,054-975-8885,경북 칠곡군 왜관읍 구상길 180,35.983461583526,128.395955372423
남양주 별내별빛점,031-527-4555,경기 남양주시 별내5로 5길 25,찾을 수 없음,찾을 수 없음
경기 여주점,031-883-5454,경기 여주시 세종로 79번길 7-1, 2층,37.2906518925843,127.636167412894
전주 삼천점,063-225-5751,전북 전주시 완산구 삼천동1가 305-39,35.7919691227227,127.116632743738
용인 김량장동점,031-333-9581,경기 용인시 처인구 김량장동 344-6,37.2325916599203,127.201915686482
인천 논현점,032-421-1230,인천 남동구 소래역로46 청호빌딩 103호,37.4014291022045,126.73448208564
광주 운암동천점,062-527-8292,광주 북구 운암동 782-21,35.1735731184631,126.871259352048
대구 사수점,053-313-8253,대구 북구 내곡로 75 대명프라자 102호,35.901658391832,128.511719397469
양주 옥정점,031-859-8292,경기도 양주시 옥정동로5나길 115,37.8175029072086,127.095971380487
익산 부송점,063-835-1003,전북 익산시 부송동 1210,35.9636583486379,126.986859492226
충주 연수교현점,043-848-9998,충북 충주시 연수서2길 10,36.9853564337919,127.925037733255
화성 남양점,031-366-9279,경기도  화성시 남양로 839,37.2107896250963,126.832188200891
울산 삼산점,052-269-0852,울산시 남구 삼산동 1624-1 코아루벨라체 상가 114호,35.5394570654623,129.346097734457
수원 금곡점,031-292-0609,경기 수원시 권선구 금곡로 196번길 67,37.2738450912493,126.954783461764
